Day,Hour,Min,Sec,Latitude,Longitude,GPSspeed,altamps,engrpm,Wheelspeed,CO2gps,Fuelconsgps,EngTq,Engpwr,FrctTq
16,6,3,26,44.948417,-93.26526,12.954,62.175,1273.612999,13.32852217,18.5845,21.195,987.4934475,132.1416667,216.7440213
16,6,3,27,44.948417,-93.265344,15.285,65.97833333,1302.209577,17.31130383,20.04916667,22.865,1019.969785,138.7683333,232.736493
16,6,3,28,44.948418,-93.265439,17.069,65.24666667,1266.359598,21.084815,20.74633333,23.66,1081.254945,143.085,235.4230258
16,6,3,29,44.94842,-93.265546,18.926,63.69833333,1272.421693,24.49005083,21.13733333,24.10666667,1123.815296,149.29,240.7500278
16,6,3,30,44.948423,-93.265661,20.536,64.15833333,1244.002853,27.6277705,21.6605,24.70166667,1146.943018,149.4116667,240.7616173
16,6,3,31,44.948425,-93.265785,22.051,63.76,1277.490585,30.53859133,20.796,23.715,1094.748226,145.25,243.3902653
16,6,3,32,44.948426,-93.265917,22.894,62.81833333,1313.189527,32.9951445,18.78783333,21.425,938.011737,126.5016667,235.3335052
16,6,3,33,44.948426,-93.266053,23.16,61.895,1345.1336,34.911863,17.147,19.55333333,865.3420867,118.77,219.2950282
16,6,3,34,44.948426,-93.266188,23.261,61.98833333,1395.767769,36.34126183,15.32483333,17.47666667,758.3763288,108.7566667,205.8969803
16,6,3,35,44.948426,-93.266323,23.414,62.86333333,1359.837913,37.35616517,13.159,15.00666667,653.4001153,92.815,187.1374073
16,6,3,36,44.948425,-93.266458,23.581,63.80333333,1306.814218,37.922186,10.00866667,11.415,498.8576192,69.44,160.421429
16,6,3,37,44.948427,-93.266593,23.381,69.23166667,1268.437812,38.007545,7.745666667,8.835,392.475864,53.27166667,141.742816
16,6,3,38,44.948427,-93.266724,22.563,72.62833333,1253.963385,37.68433517,5.9175,6.75,333.2139347,44.35166667,133.7495762
16,6,3,39,44.948428,-93.266849,21.537,72.41,1226.952499,37.03169517,4.106166667,4.685,242.2639347,30.56333333,133.7495762
16,6,3,40,44.94843,-93.266969,20.265,74.57166667,1185.969298,36.00741467,2.423333333,2.765,151.2796925,16.69,133.7494055
16,6,3,41,44.948431,-93.267081,19.026,75.57,1201.606712,34.594794,1.095333333,1.25,58.27210333,6.525,133.7726117
16,6,3,42,44.948431,-93.267185,17.719,76.12666667,1247.709933,32.80316233,0.2055,0.235,13.2042215,1.648333333,139.1115122
16,6,3,43,44.948432,-93.267281,16.183,71.855,1262.408635,30.78001683,0,0,0,0,141.764013
16,6,3,44,44.948431,-93.267368,14.838,69.82833333,1223.240951,28.516567,0,0,0,0,139.089013
16,6,3,45,44.948432,-93.267444,12.579,69.94666667,1144.972406,25.9080625,0.0125,0.013333333,0.352214667,0.03,136.3904932
16,6,3,46,44.948434,-93.267506,10.066,68.52833333,1068.317731,23.0442005,0.331,0.376666667,27.31029733,2.148333333,128.3771788
16,6,3,47,44.948434,-93.267556,8.385,67.93666667,999.961288,20.147913,0.757833333,0.863333333,70.21472767,5.416666667,123.0155812
16,6,3,48,44.948435,-93.267596,6.829,67.22333333,900.0573385,17.09014917,1.322666667,1.506666667,121.005064,9.196666667,114.9905812
16,6,3,49,44.948436,-93.267625,4.344,67.04666667,807.7477708,13.75947583,1.869333333,2.13,169.155064,12.86166667,106.9764802
16,6,3,50,44.948437,-93.267641,2.221,69.10333333,743.1581418,10.43876,2.4155,2.753333333,217.305064,16.53166667,101.6264802
16,6,3,51,44.948438,-93.267647,0.6,67.27833333,733.0209733,7.4569755,2.915166667,3.323333333,262.4469352,20.1,96.3
16,6,3,52,44.94844,-93.267649,0.017,67.80333333,733.386845,4.993279167,2.950833333,3.363333333,280.9638525,21.565,96.3
16,6,3,53,44.948441,-93.26765,0.028,67.37,736.7632302,2.894497833,2.986666667,3.405,283.5344222,21.85666667,96.3
16,6,3,54,44.948443,-93.267651,0.04,66.44166667,743.2049453,1.360173667,2.7695,3.158333333,278.2190858,21.645,96.3
16,6,3,55,44.948449,-93.267652,0.014,66.20166667,747.8624668,0.4759225,2.675,3.05,272.888218,21.36333333,96.3
16,6,3,56,44.948455,-93.267651,0.002,61.98333333,751.6396917,0.077911167,2.569166667,2.928333333,267.538218,21.05833333,96.3
16,6,3,57,44.948459,-93.267651,0.013,64.39,749.6394782,0.004847,2.521833333,2.875,267.500086,20.99833333,96.3
16,6,3,58,44.948462,-93.267651,0.035,63.61166667,749.3767292,0,2.620166667,2.988333333,264.8441325,20.78166667,96.3
16,6,3,59,44.948465,-93.26765,0.018,63.92666667,749.9334667,0,2.61,2.976666667,262.1691325,20.58666667,96.3
16,6,4,0,44.948467,-93.267649,0.017,63.22666667,749.8547495,0,2.721,3.103333333,259.4941325,20.375,96.3
16,6,4,1,44.948469,-93.267648,0.017,62.11,748.9233605,0,2.721166667,3.105,259.4750003,20.35,96.3
16,6,4,2,44.948472,-93.267647,0.018,62.595,748.8959863,0,2.727166667,3.111666667,259.4750003,20.34833333,96.3
16,6,4,3,44.948475,-93.267647,0.018,62.37166667,749.8473447,0,2.720833333,3.105,256.8190465,20.16666667,96.3
16,6,4,4,44.948477,-93.267646,0.046,64.00833333,744.4759898,0.0231105,2.718333333,3.101666667,267.423982,20.82166667,96.3
16,6,4,5,44.948475,-93.267648,0.869,63.63166667,742.885881,0.388523167,2.944333333,3.358333333,280.7798188,21.81666667,96.3
16,6,4,6,44.948473,-93.267657,2.008,64.78166667,817.1215097,1.1707245,4.802333333,5.476666667,368.5093223,34.78333333,104.1949827
16,6,4,7,44.948472,-93.267675,4.17,66.04666667,914.860982,2.683285333,7.229333333,8.243333333,467.4118982,51.24333333,122.7515608
16,6,4,8,44.948471,-93.267708,7.007,66.32333333,1006.882531,4.961247,10.064,11.47666667,590.2894147,70.48,144.1097117
16,6,4,9,44.948468,-93.267755,9.589,65.06666667,1142.334165,7.8639425,13.5895,15.49666667,713.3394147,94.245,176.0423218
16,6,4,10,44.948465,-93.267816,11.647,64.87,1209.698656,11.33311167,16.80133333,19.16,878.9002948,115.9733333,197.6053168
16,6,4,11,44.948462,-93.26789,14.029,66.70833333,1304.949268,15.090613,20.022,22.83333333,1042.094458,141.77,224.2716663
16,6,4,12,44.948457,-93.267978,16.189,68.51166667,1292.549317,18.99958217,21.75483333,24.81,1133.570777,151.48,240.4935252
16,6,4,13,44.948453,-93.268077,18.219,68.61666667,1274.469475,22.7273385,23.07916667,26.32,1227.171108,161.8983333,248.645058
16,6,4,14,44.94845,-93.268189,20.214,70.45833333,1282.34098,26.22847883,24.95783333,28.46333333,1307.515091,174.075,259.3032518
16,6,4,15,44.948447,-93.268312,22.142,71.34833333,1262.380801,29.55191383,24.411,27.84,1305.440871,171.6816667,259.4706417
16,6,4,16,44.948444,-93.268443,23.311,70.37166667,1249.929522,32.48859867,21.95566667,25.04,1177.918894,155.9716667,251.5742517
16,6,4,17,44.948441,-93.268579,23.642,69.07666667,1203.449154,34.78226533,18.93566667,21.59666667,1028.270922,133.3616667,230.383153
16,6,4,18,44.94844,-93.268715,23.535,67.04166667,1188.014781,36.463231,15.72333333,17.93333333,867.8471762,113.9516667,211.6163115
16,6,4,19,44.948439,-93.268849,23.32,65.54166667,1159.862435,37.471194,11.775,13.43166667,651.5554688,85.82166667,190.2582005
16,6,4,20,44.948438,-93.26898,22.621,65.78666667,1148.145641,37.72827683,6.760333333,7.711666667,416.2907933,52.48666667,166.2250055
16,6,4,21,44.948438,-93.269107,21.821,65.335,1129.591076,37.32094033,3.5075,4.001666667,281.8018397,31.83833333,142.1500055
16,6,4,22,44.948439,-93.269229,21.299,65.28666667,1178.028064,36.65965683,3.255833333,3.713333333,254.2868305,30.76333333,139.1416135
16,6,4,23,44.948442,-93.26935,21.287,64.46333333,1229.426891,36.072909,3.939166667,4.491666667,264.7185818,34.48166667,144.3663627
16,6,4,24,44.94844,-93.269473,21.48,67.34333333,1281.546914,35.51507617,3.559333333,4.058333333,235.586086,32.41166667,147.0832003
16,6,4,25,44.94844,-93.269596,21.367,69.05333333,1325.416444,35.02911,3.36,3.83,219.4603453,30.705,149.7582003
16,6,4,26,44.948441,-93.269717,21.045,68.42833333,1328.602531,34.66932567,3.240333333,3.693333333,211.378522,29.62666667,149.8000507
16,6,4,27,44.948442,-93.269836,20.697,68.975,1320.454962,34.43989683,3.096166667,3.528333333,184.7666955,25.905,149.8000507
16,6,4,28,44.948446,-93.269953,20.353,70.67833333,1307.055112,34.1625295,2.318166667,2.641666667,152.7063318,21.14166667,147.1668377
16,6,4,29,44.948447,-93.27007,20.001,72.045,1291.38381,33.759697,1.302166667,1.483333333,112.6398965,15.115,144.4918377
16,6,4,30,44.948447,-93.270185,19.81,70.26,1274.248468,33.33476467,1.392166667,1.586666667,120.3153157,15.76,144.45
16,6,4,31,44.948446,-93.270299,19.658,69.58666667,1257.392361,32.94430917,2.572,2.933333333,189.4235988,24.56,144.45
16,6,4,32,44.948445,-93.270411,19.675,68.09,1247.074081,32.63679,3.670666667,4.186666667,258.9735988,33.55,144.4383598
16,6,4,33,44.948445,-93.270523,19.893,69.30333333,1241.581196,32.480601,4.716666667,5.38,325.8677092,42.28833333,141.77515
16,6,4,34,44.948444,-93.270636,19.967,66.8,1245.759036,32.5188875,6.224,7.098333333,398.0418373,52.07333333,141.7868248
16,6,4,35,44.948442,-93.270752,20.664,66.74666667,1258.137488,32.8076435,7.353166667,8.386666667,451.6767358,59.81333333,144.4502782
16,6,4,36,44.948442,-93.270871,21.314,66.19,1276.92465,33.27448967,8.033,9.161666667,478.6199548,64.095,144.4502782
16,6,4,37,44.948441,-93.270994,21.649,67.31,1300.453141,33.82548367,7.795166667,8.89,465.5337707,63.29333333,144.4386245
16,6,4,38,44.948441,-93.271117,21.833,69.19166667,1324.098333,34.43763767,7.950333333,9.066666667,473.4046272,65.50333333,141.798572
16,6,4,39,44.948439,-93.271242,22.174,68.16666667,1352.025146,35.12646517,8.981,10.24166667,507.985799,71.85333333,147.148283
16,6,4,40,44.948439,-93.271371,22.775,69.72833333,1379.799303,35.86408983,9.346,10.65833333,508.2491585,73.71,152.451714
16,6,4,41,44.948438,-93.271502,23.219,69.05833333,1334.645657,36.5324465,8.742166667,9.968333333,510.9052748,71.34333333,147.1132607
16,6,4,42,44.948437,-93.271635,23.585,71.88666667,1283.001468,37.11498383,8.777,10.00666667,534.8255998,71.77166667,144.4382607
16,6,4,43,44.948436,-93.271769,23.735,71.81666667,1230.383212,37.6466055,8.9715,10.22833333,553.5887063,71.87833333,141.7749143
16,6,4,44,44.948436,-93.271903,23.627,72.72666667,1173.31124,38.09070883,8.463,9.648333333,532.4769248,66.715,141.751607
16,6,4,45,44.948437,-93.272036,23.285,73.84333333,1103.77514,38.20413067,6.346166667,7.235,428.7351515,51.31166667,136.3901058
16,6,4,46,44.948439,-93.272165,22.423,73.275,1019.090672,37.83742917,4.297,4.898333333,324.4101515,35.46833333,128.411536
16,6,4,47,44.94844,-93.272287,20.85,72.55333333,1047.648859,36.84478117,3.225166667,3.676666667,228.0517923,24.85666667,131.0749167
16,6,4,48,44.948442,-93.272398,18.952,71.385,1066.700177,34.87563817,1.963166667,2.238333333,137.0632483,14.94833333,131.0749167
16,6,4,49,44.948444,-93.272492,15.597,72.60666667,1072.232971,32.14526167,0.770666667,0.878333333,59.39258383,6.443333333,131.0749167
16,6,4,50,44.948445,-93.272569,12.427,72.29166667,1028.37048,28.697392,0.005,0.005,0.408508833,0.043333333,131.0515297
16,6,4,51,44.948446,-93.272629,9.635,69.805,985.3013348,24.80246667,0.271833333,0.31,31.8689145,2.471666667,125.7015297
16,6,4,52,44.948447,-93.272674,7.34,69.68166667,947.0397038,20.54348333,0.695833333,0.793333333,82.55857183,6.253333333,120.3399937
16,6,4,53,44.948447,-93.272703,4.555,71.525,862.883515,15.97233767,1.274666667,1.453333333,133.3835718,10.075,112.326613
16,6,4,54,44.948447,-93.272715,1.603,70.43833333,788.8520483,11.7093505,1.886166667,2.15,186.8644608,14.05166667,106.976613
16,6,4,55,44.948448,-93.272714,0.052,69.41333333,735.5789207,7.992526667,2.269,2.586666667,232.3975198,17.67166667,101.626613
16,6,4,56,44.948449,-93.272708,0.02,67.22,732.7464198,5.015257667,2.624166667,2.991666667,277.8725198,21.27166667,96.3
16,6,4,57,44.948451,-93.272703,0.06,69.185,734.4861682,2.6747575,2.816,3.21,291.4786053,22.37666667,96.3
16,6,4,58,44.948453,-93.2727,0.043,72.78833333,741.3866188,1.0342175,2.8445,3.243333333,283.6066362,21.975,96.3
16,6,4,59,44.948455,-93.272696,0.029,72.105,746.8967075,0.213898167,2.724333333,3.106666667,275.5816362,21.52,96.3
16,6,5,0,44.948457,-93.272694,0.01,74.385,753.7205038,0.007273833,2.5715,2.933333333,264.9007472,20.91,96.3
16,6,5,1,44.948459,-93.272691,0.022,73.94,751.639186,0,2.6475,3.02,264.8250218,20.845,96.3
16,6,5,2,44.948461,-93.27269,0.008,75.665,750.3832438,0,2.754333333,3.143333333,264.8250218,20.81,96.3
16,6,5,3,44.948462,-93.272689,0.029,76.17333333,744.704286,0.017029667,2.859833333,3.263333333,272.7971175,21.24666667,96.3
16,6,5,4,44.948462,-93.27269,0.615,72.855,742.1825413,0.275584833,2.9035,3.313333333,286.1363567,22.21166667,96.3
16,6,5,5,44.948461,-93.272695,1.347,72.18166667,741.8552965,0.730785667,2.964166667,3.381666667,299.5113567,23.25166667,96.33743367
16,6,5,6,44.948461,-93.272706,1.902,69.71833333,802.1483138,1.3756565,4.8045,5.48,387.3528698,35.10833333,104.3312942
16,6,5,7,44.94846,-93.272721,3.13,67.37666667,800.2398885,2.301148167,5.014,5.718333333,385.2909702,34.895,106.9936142
16,6,5,8,44.948457,-93.27274,3.106,67.50333333,795.6304422,2.964765667,5.016333333,5.72,395.8999765,35.56333333,106.9936142
16,6,5,9,44.948452,-93.272752,1.467,69.16166667,797.4621817,3.171570667,5.136666667,5.856666667,401.2843393,36.035,106.9936142
16,6,5,10,44.948447,-93.272755,0.11,70.155,798.9440988,2.925129,5.3005,6.043333333,401.3204227,36.09,106.9936142
16,6,5,11,44.948446,-93.272754,0.007,70.51666667,798.602351,2.469928167,5.444,6.208333333,401.3204227,36.07833333,106.9561805
16,6,5,12,44.948445,-93.272753,0.006,72.64333333,738.4289147,1.825057333,3.642666667,4.155,326.8539095,25.27666667,98.96232
16,6,5,13,44.948443,-93.272752,0.006,73.78,743.4420338,0.899565667,3.530333333,4.028333333,334.31996,26.01166667,96.3
16,6,5,14,44.948441,-93.272751,0.014,73.115,749.645296,0.235948167,3.458833333,3.946666667,326.4042193,25.60166667,96.3
16,6,5,15,44.948436,-93.27275,0.008,71.21666667,754.3846883,0.0121135,3.270833333,3.733333333,313.0660345,24.72,96.3
16,6,5,16,44.948432,-93.272749,0.022,70.67833333,754.9546488,0,3.104833333,3.543333333,302.3480238,23.89666667,96.3
16,6,5,17,44.948429,-93.272749,0.026,69.95333333,755.7446002,0,2.815,3.211666667,291.6480238,23.08166667,96.3
16,6,5,18,44.948426,-93.272748,0.031,68.36,755.4189907,0,2.807333333,3.201666667,280.9480238,22.23,96.3
16,6,5,19,44.948425,-93.272747,0.016,71.005,753.0992637,0,2.735166667,3.118333333,275.5615393,21.73166667,96.3
16,6,5,20,44.948423,-93.272746,0.016,70.18666667,751.8005002,0,2.815,3.21,272.8682737,21.48166667,96.3
16,6,5,21,44.948421,-93.272745,0.196,71.16166667,750.7778167,0,2.802333333,3.195,272.85,21.45166667,96.3
16,6,5,22,44.94842,-93.272744,0.021,67.71666667,750.2535848,0,2.792333333,3.183333333,272.85,21.43666667,96.3
16,6,5,23,44.948419,-93.272742,0.024,68.27166667,749.9396325,0,2.9095,3.316666667,272.85,21.42833333,96.3
16,6,5,24,44.948419,-93.272741,0.035,67.64666667,750.0822897,0,2.9095,3.316666667,272.85,21.43333333,96.3
16,6,5,25,44.948418,-93.272739,0.021,65.335,750.1453472,0,2.909833333,3.316666667,272.85,21.435,96.3
16,6,5,26,44.948418,-93.272739,0.017,66.93333333,749.5461593,0,2.926166667,3.335,272.85,21.41666667,96.3
16,6,5,27,44.948418,-93.272738,0.006,64.285,749.3764185,0,2.8155,3.208333333,272.85,21.41166667,96.3
16,6,5,28,44.948417,-93.272736,0.016,64.86833333,749.8097175,0,2.819333333,3.213333333,272.85,21.42333333,96.3
16,6,5,29,44.948417,-93.272734,0.039,63.905,749.8955102,0,2.702333333,3.08,272.85,21.425,96.3
16,6,5,30,44.948416,-93.272734,0.035,61.49333333,749.523733,0,2.7,3.078333333,272.85,21.41333333,96.3
16,6,5,31,44.948416,-93.272733,0.024,60.56166667,749.3762752,0,2.582666667,2.945,272.85,21.41,96.3
16,6,5,32,44.948416,-93.272733,0.017,57.62333333,750.1817693,0,2.570333333,2.931666667,272.85,21.43333333,96.3
16,6,5,33,44.948415,-93.272734,0.037,55.295,750.4564132,0,2.570166667,2.931666667,272.85,21.44,96.3
16,6,5,34,44.948415,-93.272735,0.043,59.90833333,750.1894057,0,2.572666667,2.933333333,272.85,21.43333333,96.3
16,6,5,35,44.948415,-93.272736,0.025,60.25,750.166797,0,2.696,3.075,272.85,21.43333333,96.3
16,6,5,36,44.948415,-93.272737,0.017,61.92666667,750.4769552,0,2.702333333,3.081666667,272.85,21.44333333,96.3
16,6,5,37,44.948416,-93.272738,0.022,61.18666667,750.3964125,0,2.708666667,3.088333333,272.85,21.44,96.3
16,6,5,38,44.948416,-93.27274,0.031,62.885,749.7752663,0,2.721,3.101666667,272.85,21.42333333,96.3
16,6,5,39,44.948417,-93.272742,0.022,65.43333333,749.5019078,0,2.721,3.101666667,272.85,21.41666667,96.3
16,6,5,40,44.948418,-93.272744,0.015,61.67666667,749.8102742,0,2.720833333,3.101666667,272.85,21.425,96.3
16,6,5,41,44.948419,-93.272745,0.037,61.12166667,750.0814003,0.01283,2.7345,3.116666667,272.85,21.43333333,96.32330567
16,6,5,42,44.94842,-93.272746,0.294,61.165,795.6526658,0.242361167,3.731333333,4.253333333,355.2227155,31.565,101.6733057
16,6,5,43,44.948421,-93.272754,2.017,61.64166667,833.0459188,1.0953275,3.412166667,3.89,310.64835,28.08333333,107.0789465
16,6,5,44,44.948422,-93.272772,3.866,60.495,937.3029857,2.369105333,5.747166667,6.553333333,427.2559078,47.83166667,125.8682043
16,6,5,45,44.948423,-93.272801,5.897,60.02666667,1085.995125,4.406138667,10.4335,11.89833333,595.2506278,80.955,157.9682043
16,6,5,46,44.948424,-93.272846,9.305,61.33166667,1198.192611,7.32927,14.094,16.07333333,724.2558338,103.3966667,190.028328
16,6,5,47,44.948424,-93.272907,11.807,62.495,1260.278048,10.85812333,17.58866667,20.05833333,898.202091,125.6533333,214.1191057
16,6,5,48,44.948423,-93.272982,14.122,63.69333333,1310.625872,14.80559017,20.80133333,23.72166667,995.0543755,143.145,240.8439395
16,6,5,49,44.948423,-93.273068,16.306,64.21833333,1335.844352,18.68361033,24.66166667,28.12333333,1218.99503,169.57,262.1882987
16,6,5,50,44.948424,-93.27317,18.156,64.915,1309.449467,22.61640467,26.05733333,29.715,1292.523453,176.2366667,270.1744027
16,6,5,51,44.948425,-93.273281,19.841,64.74833333,1256.554615,26.2394285,26.2355,29.91833333,1328.898387,174.1866667,270.149383
16,6,5,52,44.948426,-93.273403,21.439,63.72333333,1249.735358,29.31708967,25.11833333,28.645,1282.403459,166.7066667,264.8036242
16,6,5,53,44.948428,-93.273531,22.364,64.37166667,1299.280321,31.92771483,23.03483333,26.27,1158.765047,155.13,259.3786168
16,6,5,54,44.94843,-93.273663,22.704,62.99,1314.037334,33.92342383,19.26033333,21.96666667,991.273632,132.4066667,238.0157362
16,6,5,55,44.948432,-93.273795,22.619,62.09666667,1366.054618,35.4205895,18.116,20.66166667,902.377365,126.365,224.6526993
16,6,5,56,44.948434,-93.273929,23.2,62.04833333,1407.454129,36.576334,15.949,18.19,765.7056515,111.55,213.8743015
16,6,5,57,44.948436,-93.274065,23.505,63.15166667,1362.500193,37.38510067,12.265,13.98833333,611.8119533,87.50166667,187.1493212
16,6,5,58,44.948439,-93.274201,23.727,64.03666667,1305.21721,37.82427967,10.21583333,11.65,553.3069143,76.52666667,165.7849563
16,6,5,59,44.948439,-93.274336,23.714,62.37333333,1243.779372,38.173817,9.139166667,10.42166667,520.8975047,69.25333333,152.4458803
16,6,6,0,44.948439,-93.274473,23.564,61.48833333,1181.183087,38.40526783,8.210166667,9.361666667,463.6889195,60.78,147.09576
16,6,6,1,44.948439,-93.274607,23.708,60.35166667,1153.87239,38.32438067,5.440166667,6.203333333,327.7438975,40.305,141.7337968
16,6,6,2,44.948435,-93.274746,24.623,60.65,1133.289039,37.80541283,3.3825,3.856666667,228.8046303,25.14333333,133.7618328
16,6,6,3,44.948432,-93.274865,20.754,61.68166667,1156.546165,36.506926,1.829,2.085,132.8536742,14.55,136.4368328
16,6,6,4,44.94842,-93.274966,18.163,61.10833333,1179.558352,34.16529433,0.844666667,0.963333333,63.3734355,6.988333333,139.1000292
16,6,6,5,44.948412,-93.275036,11.121,61.16,1144.135547,30.70591217,0.006666667,0.008333333,0.666303833,0.058333333,139.0765468
16,6,6,6,44.948411,-93.275094,8.03,61.04666667,1090.522665,26.3477295,0.3485,0.398333333,51.525781,3.876666667,133.714714
16,6,6,7,44.948408,-93.27513,5.868,62.495,996.7024925,21.43267867,0.812666667,0.928333333,104.9912593,7.86,125.689714
16,6,6,8,44.948412,-93.275151,2.36,62.21833333,891.8900727,15.99605983,1.236333333,1.411666667,155.8162593,11.64333333,117.664714
16,6,6,9,44.948422,-93.275151,0.277,60.27166667,817.3566862,10.84997083,1.794333333,2.048333333,206.5722853,15.61166667,109.639714
16,6,6,10,44.948425,-93.275145,0.035,62.105,747.3711942,6.751631,2.283833333,2.606666667,252.0127885,19.21666667,101.6265177
16,6,6,11,44.94843,-93.275133,0.012,62.78833333,733.1370738,3.709167333,2.733666667,3.118333333,294.1464847,22.54333333,96.3
16,6,6,12,44.948431,-93.275127,0.017,64.315,738.91569,1.663192167,2.733333333,3.118333333,286.0870075,22.095,96.3
16,6,6,13,44.948432,-93.275124,0.014,65.61833333,745.2949963,0.430978,2.721833333,3.105,275.4215292,21.47166667,96.3
16,6,6,14,44.948432,-93.275123,0.002,63.995,751.9250023,0.024248,2.763,3.151666667,267.3965292,21.05333333,96.3
16,6,6,15,44.948433,-93.275121,0.435,65.225,752.5378303,0,2.663833333,3.038333333,259.4748753,20.45,96.3
16,6,6,16,44.948438,-93.275121,0.028,64.38,751.1071683,0.008775667,2.6575,3.031666667,260.1969855,20.465,96.311843
16,6,6,17,44.948441,-93.27512,0.053,64.33166667,787.5958643,0.1708955,3.621666667,4.131666667,316.8216242,27.22166667,99.03444133
16,6,6,18,44.948445,-93.275126,1.387,64.75166667,869.4382535,0.858177833,5.683166667,6.481666667,407.8408022,41.26666667,112.433022
16,6,6,19,44.948447,-93.275144,3.981,64.09666667,958.3215692,2.334475,8.084,9.218333333,504.4137258,56.63333333,131.158022
16,6,6,20,44.948447,-93.27518,6.923,65.32666667,1046.902813,4.556926333,10.82933333,12.35,622.2506387,74.83833333,149.941661
16,6,6,21,44.948446,-93.275234,9.315,64.58166667,1185.822321,7.426582667,14.4615,16.49166667,750.8915167,99.91333333,181.9931437
16,6,6,22,44.948446,-93.275301,11.505,64.53833333,1252.815246,10.851668,17.14866667,19.555,897.7082705,119.55,203.4025313
16,6,6,23,44.948447,-93.275377,13.713,63.20833333,1303.861408,14.74011817,19.683,22.445,1020.273785,139.1733333,227.4189035
16,6,6,24,44.948447,-93.275465,15.948,62.43,1283.967187,18.64436317,21.04533333,24,1105.973434,147.5833333,238.0953228
16,6,6,25,44.948446,-93.275566,17.877,60.885,1271.165518,22.3262105,22.339,25.47666667,1199.496944,158.275,243.4692672
16,6,6,26,44.948446,-93.275681,19.87,60.6,1279.660727,25.81359683,23.5995,26.91333333,1284.960031,171.0633333,254.13447
16,6,6,27,44.948447,-93.275807,22.017,61.85666667,1257.89869,29.1908565,25.31833333,28.87333333,1358.390978,179.895,256.8065372
16,6,6,28,44.948447,-93.275943,23.743,62.90333333,1255.116188,32.38680883,24.66766667,28.13166667,1319.249005,174.91,259.4003272
16,6,6,29,44.948447,-93.276087,24.676,63.98833333,1223.054602,35.060346,21.63033333,24.66833333,1150.587111,151.2216667,243.338006
16,6,6,30,44.948447,-93.276232,24.64,63.56,1214.9227,37.10971267,18.46266667,21.055,970.6781645,129.8533333,224.6247672
16,6,6,31,44.948447,-93.276374,24.105,66.28666667,1223.680787,38.36765717,14.3155,16.325,737.781731,100.435,208.5508228
16,6,6,32,44.948447,-93.27651,23.129,67.13166667,1234.566934,38.792122,9.844833333,11.22666667,491.681731,66.07666667,187.126981
16,6,6,33,44.948448,-93.27664,22.004,64.16833333,1205.492217,38.22690233,4.035,4.601666667,246.7755335,28.805,160.4284312
16,6,6,34,44.948449,-93.276759,19.666,61.89666667,1227.168269,36.482644,1.515333333,1.728333333,92.93813917,10.53333333,144.4384105
16,6,6,35,44.94845,-93.276862,16.655,60.71,1249.039909,33.852248,0.597666667,0.681666667,39.60988067,4.456666667,141.7749493
16,6,6,36,44.948452,-93.276944,13.561,61.61166667,1225.878255,30.48626883,0.006,0.006666667,0.314937,0.031666667,141.7512167
16,6,6,37,44.948455,-93.27701,10.662,60.14,1142.415465,26.63032333,0.317166667,0.361666667,24.66583267,1.965,136.3894238
16,6,6,38,44.948457,-93.27706,8.319,60.72666667,1029.57563,22.50966733,0.791333333,0.903333333,70.2441645,5.408333333,128.3644238
16,6,6,39,44.94846,-93.277097,5.882,64.19333333,934.8590818,18.0207275,1.4095,1.608333333,123.7098823,9.386666667,120.3394238
16,6,6,40,44.948463,-93.277118,2.711,65.34333333,842.852371,13.55964017,1.8305,2.088333333,174.5348823,13.17666667,112.3144238
16,6,6,41,44.948463,-93.277122,0.472,66.16666667,763.687542,9.499881,2.252833333,2.57,225.2912225,17.13333333,104.3012357
16,6,6,42,44.948463,-93.277118,0.032,66.65666667,733.8438318,6.224966167,2.730166667,3.115,270.416862,20.70166667,98.96320717
16,6,6,43,44.948462,-93.277114,0.024,69.17333333,733.1473888,3.664822667,2.877666667,3.283333333,288.8659663,22.14666667,96.3
16,6,6,44,44.94846,-93.27711,0.024,68.53833333,738.1648532,1.651176167,2.8625,3.265,286.12193,22.075,96.3
16,6,6,45,44.948458,-93.277108,0.107,69.20333333,744.5241022,0.458419667,2.713333333,3.095,278.1312122,21.66166667,96.3
16,6,6,46,44.948457,-93.277106,0.044,70.46,751.2062093,0.033952,2.646166667,3.018333333,272.7459672,21.45166667,96.3
16,6,6,47,44.948455,-93.277104,0.025,76.79333333,752.6230437,0,2.6765,3.053333333,264.8240905,20.87166667,96.3
16,6,6,48,44.948453,-93.277103,0.046,77.195,750.8712978,0,2.658,3.031666667,264.8239528,20.82166667,96.3
16,6,6,49,44.948453,-93.277102,0.026,74.95833333,750.582068,0,2.658,3.031666667,264.8239528,20.815,96.3
16,6,6,50,44.948451,-93.2771,0.007,74.57333333,750.485649,0,2.6515,3.025,264.7896573,20.81,96.3
16,6,6,51,44.94845,-93.277099,0.01,74,750.7623418,0,2.635,3.006666667,262.1489998,20.61,96.3
16,6,6,52,44.94845,-93.277097,0.022,73.93,749.8942612,0,2.74,3.126666667,262.1509738,20.585,96.3
16,6,6,53,44.948449,-93.277096,0.016,70.65166667,749.5917267,0,2.752333333,3.14,262.1357573,20.575,96.3
16,6,6,54,44.948448,-93.277095,0.016,71.56333333,750.3291373,0,2.7525,3.14,259.4953185,20.38833333,96.3
16,6,6,55,44.948447,-93.277093,0.028,72.74166667,750.1227658,0,2.7525,3.14,259.4953185,20.38166667,96.3
